i,c16,i,i,i,i
2,Copper,455000,91,7,19
2,Marble,2300,23,1,11
2,Iron,2900,29,1,17
2,Iron,5200,52,1,15
2,Sandstone,44000,88,3,6
2,Marble,80000,80,4,12
2,Aluminum,106000,53,6,15
2,Marble,7900,79,1,8
2,Gold,5000,5,4,15
2,Gold,21500,43,3,13
2,Aluminum,460000,92,7,19
2,Copper,97000,97,4,7
2,Aluminum,17000,17,4,5
2,Aluminum,80000,40,6,9
2,Iron,132000,88,5,19
2,Sandstone,5700,57,1,15
2,Iron,2300,23,1,18
2,Copper,170000,34,7,12
2,Marble,49500,99,3,8
2,Copper,138000,92,5,6
2,Marble,14000,70,2,13
2,Iron,19800,99,2,14
2,Gold,43500,87,3,19
2,Copper,194000,97,6,16
2,Sandstone,6500,13,3,12
2,Aluminum,150000,100,5,3
2,Marble,105000,21,7,9
2,Aluminum,3300,33,1,18
2,Marble,31000,62,3,16
2,Gold,55500,37,5,14
2,Sandstone,7100,71,1,2
2,Gold,96000,48,6,19
2,Copper,9700,97,1,1
2,Marble,36000,36,4,6
2,Gold,14000,7,6,19
2,Copper,21000,42,3,8
2,Copper,6300,63,1,6
2,Sandstone,5000,10,3,19
2,Gold,23000,46,3,15
2,Marble,365000,73,7,9
2,Gold,95000,19,7,19
2,Marble,72000,36,6,2
2,Iron,7500,15,3,9
2,Sandstone,245000,49,7,18
2,Sandstone,44000,88,3,14
2,Iron,295000,59,7,12
2,Aluminum,20000,4,7,12
2,Sandstone,5800,58,1,1
2,Iron,28000,28,4,8
2,Iron,4200,21,2,16
2,Iron,10500,7,5,5
2,Copper,6500,65,1,18
2,Gold,10500,7,5,8
2,Copper,9600,96,1,7
2,Aluminum,5800,29,2,18
2,Copper,2000,20,1,3
2,Iron,134000,67,6,18
2,Aluminum,72000,72,4,4
2,Copper,105000,21,7,17
2,Copper,31500,21,5,1
2,Marble,45000,9,7,15
2,Marble,43500,29,5,14
2,Iron,2000,4,3,14
2,Aluminum,50000,100,3,16
2,Marble,76000,38,6,3
2,Aluminum,46000,46,4,19
2,Aluminum,72000,48,5,2
3,Iron,93000,62,5,12
3,Marble,5000,5,4,20
3,Iron,50000,100,3,10
3,Gold,18000,18,4,12
3,Sandstone,54000,36,5,10
3,Marble,18400,92,2,16
3,Marble,435000,87,7,17
3,Gold,10000,100,1,16
3,Iron,122000,61,6,8
3,Gold,4000,2,6,13
3,Sandstone,5800,58,1,15
3,Aluminum,16000,8,6,20
3,Marble,180000,36,7,14
3,Marble,150000,30,7,12
3,Iron,6200,62,1,5
3,Gold,58000,58,4,1
3,Marble,1800,18,1,6
3,Iron,10000,2,7,19
3,Aluminum,118000,59,6,19
3,Marble,4400,44,1,17
3,Copper,130500,87,5,13
3,Copper,2500,5,3,9
3,Marble,36000,36,4,9
3,Gold,3000,2,5,17
3,Iron,2000,4,3,16
3,Gold,48000,96,3,14
3,Copper,11000,22,3,11
3,Sandstone,52000,26,6,17
3,Sandstone,3000,2,5,14
3,Iron,37000,74,3,15
3,Aluminum,13400,67,2,13
3,Iron,390000,78,7,7
3,Gold,260000,52,7,14
3,Gold,72000,48,5,20
3,Copper,12000,12,4,7
3,Sandstone,130500,87,5,10
3,Sandstone,5200,26,2,18
3,Copper,17000,17,4,14
3,Gold,69000,69,4,13
3,Copper,50000,100,3,18
3,Aluminum,16000,16,4,14
3,Marble,115000,23,7,3
3,Marble,33000,22,5,11
3,Aluminum,17000,17,4,16
3,Aluminum,6500,65,1,6
3,Iron,105000,21,7,14
3,Copper,5600,56,1,10
3,Copper,63000,42,5,3
3,Gold,65000,13,7,20
3,Marble,43000,43,4,18
3,Gold,165000,33,7,4
3,Aluminum,84000,42,6,1
3,Gold,148500,99,5,4
3,Copper,800,8,1,15
3,Aluminum,3000,15,2,20
3,Sandstone,117000,78,5,16
3,Marble,3400,17,2,9
3,Sandstone,69000,46,5,2
3,Marble,8000,8,4,14
3,Iron,5900,59,1,8
3,Iron,198000,99,6,13
3,Copper,12600,63,2,1
3,Iron,35500,71,3,2
3,Gold,405000,81,7,19
3,Copper,7300,73,1,12
3,Marble,66000,66,4,12
3,Sandstone,26000,13,6,18
3,Sandstone,1600,16,1,18
3,Sandstone,25500,51,3,5
3,Iron,82500,55,5,18
3,Aluminum,35000,35,4,16
3,Marble,8000,40,2,8
3,Gold,20000,40,3,9
3,Marble,27000,18,5,9
3,Copper,50000,10,7,8
3,Aluminum,6600,33,2,15
3,Gold,1300,13,1,20
3,Iron,23500,47,3,12
3,Aluminum,7100,71,1,3
3,Marble,8600,86,1,3
3,Aluminum,90000,60,5,18
3,Copper,1400,7,2,20
3,Iron,2500,5,3,6
3,Aluminum,6200,31,2,14
3,Gold,48500,97,3,10
3,Marble,2400,24,1,2
3,Marble,19200,96,2,3
3,Gold,39000,26,5,15
3,Copper,16000,8,6,5
3,Sandstone,33500,67,3,14
3,Aluminum,15000,30,3,19
3,Iron,500,1,3,14
3,Iron,360000,72,7,10
3,Sandstone,2700,27,1,13
3,Sandstone,35000,70,3,5
3,Marble,15500,31,3,18
3,Sandstone,53000,53,4,14
3,Sandstone,3200,32,1,10
3,Copper,63000,63,4,12
3,Gold,36000,24,5,2
3,Iron,174000,87,6,3
3,Marble,15000,3,7,7
3,Gold,24500,49,3,20
3,Iron,134000,67,6,12
3,Sandstone,152000,76,6,15
3,Sandstone,144000,72,6,19
3,Iron,13600,68,2,18
3,Iron,31500,63,3,13
3,Marble,6300,63,1,15
3,Copper,15400,77,2,11
3,Iron,62000,62,4,6
3,Aluminum,13800,69,2,9
3,Gold,17800,89,2,14
3,Copper,4500,9,3,2
3,Aluminum,49000,98,3,13
3,Marble,3600,36,1,12
3,Aluminum,19800,99,2,2
3,Gold,47500,95,3,13
3,Iron,1000,1,4,13
3,Sandstone,132000,66,6,7
3,Aluminum,4000,2,6,15
3,Copper,68000,68,4,11
3,Iron,73500,49,5,12
3,Copper,340000,68,7,5
3,Gold,9900,99,1,6
3,Copper,93000,62,5,5
3,Gold,395000,79,7,1
3,Iron,76000,76,4,16
3,Sandstone,154000,77,6,17
3,Gold,8200,41,2,14
3,Iron,4400,22,2,1
3,Gold,1000,10,1,4
3,Gold,120000,60,6,6
3,Iron,17600,88,2,8
3,Sandstone,5000,50,1,8
3,Gold,8600,86,1,5
3,Marble,48000,96,3,10
3,Sandstone,120000,24,7,8
3,Sandstone,100500,67,5,16
3,Copper,19600,98,2,5
3,Iron,2500,5,3,19
3,Iron,114000,57,6,17
3,Gold,23000,23,4,6
3,Sandstone,79000,79,4,10
3,Aluminum,11200,56,2,7
3,Sandstone,290000,58,7,18
3,Marble,30000,30,4,1
3,Iron,110000,55,6,13
3,Copper,49000,98,3,18
3,Aluminum,61500,41,5,20
3,Iron,190000,38,7,4
3,Marble,190000,95,6,12
3,Iron,1000,10,1,6
3,Iron,64500,43,5,15
3,Marble,31500,21,5,14
3,Gold,8000,8,4,1
3,Iron,440000,88,7,13
3,Gold,35500,71,3,4
3,Aluminum,7800,78,1,9
3,Sandstone,3400,34,1,5
3,Marble,800,4,2,3
3,Copper,10000,10,4,16
3,Iron,2300,23,1,5
3,Iron,112000,56,6,19
3,Sandstone,8600,86,1,1
3,Gold,124000,62,6,18
3,Gold,82000,82,4,18
3,Aluminum,9200,92,1,19
3,Aluminum,7100,71,1,16
3,Sandstone,15000,3,7,13
3,Aluminum,1800,18,1,13
3,Marble,28000,56,3,2
3,Iron,67000,67,4,18
3,Sandstone,3200,32,1,6
3,Copper,103500,69,5,18
3,Marble,8000,80,1,5
3,Aluminum,162000,81,6,17
3,Marble,140000,28,7,17
3,Copper,14600,73,2,15
3,Copper,184000,92,6,14
3,Aluminum,76500,51,5,7
3,Copper,33000,66,3,20
3,Copper,32000,32,4,13
3,Iron,176000,88,6,3
3,Copper,33500,67,3,20
3,Marble,25000,5,7,20
3,Marble,54000,27,6,17
3,Marble,72000,72,4,6
3,Marble,62000,31,6,11
3,Marble,21000,21,4,8
3,Marble,77000,77,4,17
3,Aluminum,330000,66,7,18
3,Marble,8600,43,2,7
3,Marble,9600,96,1,15
3,Gold,1100,11,1,13
3,Gold,72000,48,5,1
3,Sandstone,48000,24,6,17
3,Gold,19000,38,3,7
3,Iron,48000,48,4,15
3,Gold,9500,95,1,5
3,Gold,2500,25,1,16
3,Marble,5000,5,4,4
3,Gold,270000,54,7,4
3,Marble,75000,15,7,6
3,Gold,7800,78,1,1
3,Aluminum,178000,89,6,9
3,Gold,15000,3,7,4
3,Iron,78000,39,6,18
3,Iron,3400,34,1,5
3,Marble,12000,12,4,6
3,Gold,26000,13,6,11
3,Sandstone,148000,74,6,16
3,Iron,8800,44,2,17
3,Copper,8800,44,2,2
3,Gold,156000,78,6,6
3,Gold,350000,70,7,8
3,Gold,12000,24,3,2
3,Iron,145500,97,5,12
3,Sandstone,40500,81,3,19
3,Copper,5000,25,2,2
3,Iron,21000,21,4,1
3,Iron,94000,47,6,3
3,Sandstone,40000,40,4,4
3,Sandstone,5400,27,2,7
3,Aluminum,68000,68,4,16
3,Iron,2000,4,3,6
3,Marble,68000,34,6,2
3,Aluminum,10000,50,2,13
3,Marble,146000,73,6,11
3,Aluminum,88000,88,4,11
3,Copper,71000,71,4,1
3,Gold,94000,94,4,13
3,Copper,18000,90,2,9
3,Marble,13600,68,2,11
3,Gold,4600,23,2,8
3,Iron,41500,83,3,10
3,Gold,84000,56,5,13
3,Sandstone,118000,59,6,10
3,Sandstone,96000,64,5,15
3,Marble,22000,22,4,6
3,Sandstone,6900,69,1,15
3,Gold,152000,76,6,17
3,Copper,8900,89,1,15
3,Gold,2000,2,4,18
3,Aluminum,81000,54,5,19
3,Aluminum,11000,22,3,5
3,Gold,49000,98,3,18
3,Gold,59000,59,4,11
3,Aluminum,2200,11,2,12
3,Gold,32000,16,6,6
3,Marble,136500,91,5,14
3,Sandstone,450000,90,7,7
3,Gold,15400,77,2,19
3,Copper,172000,86,6,6
3,Marble,78000,39,6,20
3,Gold,186000,93,6,19
3,Aluminum,315000,63,7,16
3,Sandstone,7400,74,1,6
3,Iron,10400,52,2,4
3,Marble,1500,3,3,6
3,Aluminum,14000,7,6,2
3,Sandstone,300000,60,7,17
3,Iron,72000,72,4,9
3,Copper,160000,80,6,12
3,Gold,132000,88,5,14
3,Sandstone,38000,38,4,19
3,Aluminum,11200,56,2,13
3,Gold,41000,41,4,16
3,Sandstone,9500,19,3,5
3,Aluminum,5700,57,1,3
3,Copper,136000,68,6,1
3,Iron,49500,33,5,17
3,Sandstone,470000,94,7,6
3,Marble,7200,72,1,6
3,Aluminum,90000,60,5,14
3,Sandstone,78000,52,5,17
3,Marble,60000,60,4,12
3,Copper,112000,56,6,10
3,Gold,135000,90,5,20
3,Aluminum,41000,82,3,10
3,Aluminum,154000,77,6,1
3,Gold,81000,81,4,12
3,Gold,260000,52,7,12
3,Sandstone,5000,1,7,12
3,Gold,3000,6,3,5
3,Aluminum,41000,82,3,20
3,Iron,1500,1,5,15
3,Sandstone,80000,80,4,19
3,Marble,188000,94,6,18
3,Sandstone,88000,44,6,4
3,Aluminum,8000,4,6,11
3,Marble,48000,48,4,7
3,Marble,48000,96,3,16
3,Sandstone,73000,73,4,11
3,Sandstone,145000,29,7,5
3,Gold,9700,97,1,1
3,Iron,166000,83,6,12
3,Iron,142000,71,6,4
3,Iron,129000,86,5,5
3,Copper,6600,33,2,6
3,Iron,184000,92,6,5
3,Iron,12000,24,3,5
3,Sandstone,50000,100,3,7
3,Copper,30000,60,3,9
3,Gold,450000,90,7,15
3,Aluminum,24000,48,3,13
3,Aluminum,152000,76,6,20
3,Sandstone,75000,75,4,14
3,Sandstone,50000,10,7,12
3,Copper,7200,36,2,5
3,Marble,85000,85,4,10
3,Marble,8800,44,2,11
3,Aluminum,420000,84,7,10
3,Gold,1700,17,1,2
3,Sandstone,2900,29,1,1
3,Gold,34500,69,3,1
3,Aluminum,7300,73,1,16
3,Aluminum,90000,18,7,20
3,Copper,260000,52,7,20
3,Sandstone,176000,88,6,15
3,Sandstone,22500,15,5,12
3,Copper,5700,57,1,16
3,Gold,176000,88,6,3
3,Sandstone,405000,81,7,9
3,Sandstone,118500,79,5,19
3,Copper,420000,84,7,13
3,Gold,35500,71,3,2
3,Marble,42500,85,3,12
3,Marble,1500,3,3,13
3,Marble,50000,25,6,14
3,Gold,96000,64,5,2
3,Sandstone,16000,8,6,10
3,Aluminum,114000,76,5,15
3,Gold,61500,41,5,5
3,Copper,67000,67,4,7
3,Aluminum,139500,93,5,15
3,Copper,26000,52,3,16
3,Copper,44000,22,6,13
3,Aluminum,11000,55,2,1
3,Iron,4400,22,2,11
3,Sandstone,82000,41,6,7
3,Sandstone,5200,26,2,8
3,Gold,29000,58,3,18
3,Sandstone,24000,12,6,1
3,Gold,290000,58,7,7
3,Iron,210000,42,7,19
3,Sandstone,2600,13,2,7
3,Iron,245000,49,7,14
3,Gold,27000,27,4,14
3,Marble,48000,24,6,20
3,Marble,75000,50,5,16
3,Marble,61500,41,5,9
3,Copper,82000,82,4,19
3,Gold,111000,74,5,16
3,Marble,410000,82,7,19
3,Gold,90000,45,6,8
3,Marble,7800,78,1,7
3,Copper,106500,71,5,18
3,Iron,86000,43,6,18
3,Copper,86000,43,6,9
3,Sandstone,12600,63,2,20
3,Sandstone,122000,61,6,2
3,Copper,5800,58,1,17
3,Copper,105000,70,5,8
3,Copper,74000,74,4,18
3,Marble,245000,49,7,19
3,Marble,166000,83,6,3
3,Iron,129000,86,5,11
3,Copper,2400,24,1,3
3,Copper,42000,42,4,17
3,Gold,194000,97,6,15
3,Iron,97500,65,5,5
3,Copper,3000,30,1,9
3,Aluminum,19500,13,5,20
3,Gold,36000,18,6,17
3,Aluminum,46000,23,6,15
3,Aluminum,9000,90,1,3
3,Gold,26500,53,3,18
3,Aluminum,64500,43,5,16
3,Sandstone,260000,52,7,18
3,Iron,410000,82,7,3
3,Aluminum,92000,92,4,15
3,Sandstone,87000,58,5,3
3,Copper,16400,82,2,12
3,Aluminum,19200,96,2,17
3,Iron,16000,16,4,2
3,Gold,4800,48,1,15
3,Iron,365000,73,7,20
3,Sandstone,5200,26,2,16
3,Iron,168000,84,6,6
3,Copper,9600,96,1,1
3,Iron,5000,50,1,12
3,Sandstone,23000,46,3,11
3,Aluminum,22000,22,4,1
3,Iron,300000,60,7,20
3,Marble,78000,78,4,7
3,Sandstone,110000,55,6,15
3,Iron,25000,5,7,1
3,Iron,44500,89,3,10
3,Gold,72000,72,4,12
3,Gold,3800,19,2,16
3,Marble,300000,60,7,3
3,Marble,18000,90,2,1
3,Gold,395000,79,7,4
3,Copper,7600,38,2,8
3,Iron,77000,77,4,10
3,Marble,2600,13,2,19
3,Marble,4700,47,1,5
3,Gold,16500,33,3,10
3,Gold,3800,38,1,19
3,Iron,31500,21,5,18
3,Sandstone,2600,13,2,14
3,Gold,45500,91,3,13
3,Copper,79500,53,5,4
3,Sandstone,93000,62,5,14
3,Iron,5000,25,2,16
3,Gold,23000,23,4,15
3,Iron,8900,89,1,6
3,Iron,17000,17,4,19
3,Marble,34000,68,3,20
3,Gold,102000,51,6,11
3,Marble,32000,32,4,19
3,Iron,8000,4,6,12
3,Iron,19500,39,3,4
3,Marble,4400,44,1,3
3,Marble,10000,2,7,1
3,Aluminum,172000,86,6,15
3,Iron,450000,90,7,12
3,Sandstone,117000,78,5,17
3,Copper,26500,53,3,19
3,Iron,33000,22,5,6
3,Aluminum,9000,9,4,17
3,Copper,8500,85,1,2
3,Gold,20000,20,4,2
3,Copper,106500,71,5,18
3,Sandstone,6100,61,1,15
3,Iron,90000,60,5,17
3,Copper,410000,82,7,16
3,Marble,32000,16,6,7
3,Iron,7600,76,1,10
3,Sandstone,6000,6,4,13
3,Sandstone,6700,67,1,15
3,Copper,14000,7,6,2
3,Iron,91000,91,4,14
3,Aluminum,59000,59,4,11
3,Marble,27000,27,4,16
3,Iron,4200,42,1,17
3,Aluminum,82000,82,4,15
3,Iron,13400,67,2,13
3,Iron,6700,67,1,18
3,Sandstone,280000,56,7,8
3,Sandstone,170000,34,7,14
3,Marble,88000,44,6,10
4,Copper,425000,85,7,10
4,Gold,3800,19,2,4
4,Aluminum,49500,99,3,4
4,Iron,8300,83,1,14
4,Iron,93000,62,5,3
4,Marble,8100,81,1,20
4,Sandstone,7700,77,1,8
4,Marble,8400,42,2,10
4,Copper,96000,48,6,16
4,Iron,36000,36,4,5
4,Marble,2200,11,2,15
4,Iron,420000,84,7,2
4,Marble,600,3,2,17
4,Gold,84000,42,6,19
4,Aluminum,200,2,1,7
4,Marble,70000,70,4,6
4,Iron,14500,29,3,2
4,Copper,600,6,1,15
4,Copper,18600,93,2,20
4,Marble,105000,70,5,4
4,Marble,42000,21,6,19
4,Copper,70000,14,7,14
4,Gold,7900,79,1,14
4,Marble,97500,65,5,12
4,Copper,34500,23,5,18
4,Iron,148500,99,5,11
4,Iron,124500,83,5,17
4,Gold,74000,74,4,18
4,Gold,75000,50,5,13
4,Aluminum,93000,93,4,8
4,Marble,7400,74,1,11
4,Iron,154000,77,6,10
4,Sandstone,182000,91,6,3
4,Marble,9100,91,1,4
4,Marble,32000,32,4,15
4,Marble,44000,22,6,2
4,Marble,3000,6,3,18
4,Iron,67000,67,4,11
4,Aluminum,6400,64,1,4
4,Gold,33000,66,3,2
4,Gold,12800,64,2,1
4,Aluminum,22000,22,4,4
4,Iron,425000,85,7,1
4,Aluminum,265000,53,7,4
4,Aluminum,27500,55,3,8
4,Aluminum,27000,18,5,14
4,Sandstone,21000,21,4,2
4,Iron,15200,76,2,17
4,Marble,6600,33,2,14
4,Sandstone,12000,24,3,1
4,Copper,45000,30,5,16
4,Copper,83000,83,4,3
4,Iron,14800,74,2,19
4,Iron,68000,34,6,4
4,Copper,49000,98,3,7
4,Aluminum,255000,51,7,8
4,Aluminum,97500,65,5,16
4,Iron,8000,40,2,14
4,Sandstone,20000,40,3,9
4,Iron,8400,84,1,12
4,Aluminum,46000,46,4,3
4,Iron,2700,27,1,17
4,Iron,103500,69,5,4
4,Aluminum,390000,78,7,7
4,Sandstone,21000,21,4,2
4,Marble,76000,76,4,12
4,Aluminum,1400,7,2,11
4,Marble,24000,16,5,4
4,Gold,10200,51,2,3
4,Gold,98000,98,4,15
4,Copper,13500,9,5,12
4,Aluminum,60000,30,6,15
4,Iron,141000,94,5,2
4,Marble,72000,36,6,8
4,Gold,9400,47,2,8
4,Sandstone,91000,91,4,6
4,Iron,26000,52,3,9
4,Copper,4000,40,1,8
4,Marble,290000,58,7,17
4,Copper,8200,41,2,1
4,Copper,245000,49,7,10
4,Gold,13000,26,3,10
4,Iron,44500,89,3,11
4,Gold,154000,77,6,7
4,Copper,11600,58,2,17
4,Aluminum,134000,67,6,7
4,Copper,55500,37,5,7
4,Sandstone,4500,9,3,14
4,Iron,8200,82,1,10
4,Gold,64000,64,4,19
4,Copper,25000,5,7,16
4,Gold,11000,11,4,16
4,Iron,39000,78,3,18
4,Gold,10000,50,2,6
4,Iron,30000,30,4,16
4,Copper,3000,15,2,16
4,Iron,90000,18,7,11
4,Copper,16500,33,3,3
4,Aluminum,68000,34,6,6
4,Sandstone,152000,76,6,16
4,Copper,6300,63,1,19
4,Marble,1000,5,2,12
4,Aluminum,16600,83,2,16
4,Aluminum,111000,74,5,18
4,Gold,5000,25,2,16
4,Iron,4000,20,2,8
4,Copper,20000,4,7,4
4,Sandstone,105000,21,7,4
4,Copper,49500,33,5,7
4,Iron,98000,49,6,10
4,Iron,37000,37,4,14
4,Sandstone,8300,83,1,15
4,Iron,82000,41,6,12
4,Iron,47000,47,4,5
4,Gold,61000,61,4,12
4,Marble,58500,39,5,7
4,Aluminum,19000,95,2,10
4,Sandstone,10200,51,2,7
4,Marble,14600,73,2,15
4,Marble,6500,65,1,10
4,Copper,11000,55,2,4
4,Iron,98000,49,6,1
4,Aluminum,6600,66,1,10
4,Sandstone,6400,64,1,16
4,Aluminum,62000,31,6,12
4,Aluminum,8200,82,1,19
4,Aluminum,134000,67,6,19
4,Copper,160000,32,7,17
4,Aluminum,97500,65,5,16
4,Copper,27000,27,4,5
4,Iron,470000,94,7,1
4,Gold,25500,17,5,7
4,Aluminum,27000,27,4,18
4,Gold,2600,13,2,20
4,Sandstone,148500,99,5,8
4,Copper,84000,56,5,11
4,Marble,40000,40,4,18
4,Marble,126000,84,5,6
4,Iron,106500,71,5,4
4,Copper,175000,35,7,10
4,Copper,3000,3,4,20
4,Gold,19600,98,2,19
4,Sandstone,31500,21,5,16
4,Iron,3300,33,1,13
4,Copper,200,1,2,15
4,Sandstone,32000,16,6,10
4,Sandstone,53000,53,4,13
4,Sandstone,106500,71,5,18
4,Gold,21500,43,3,8
4,Aluminum,4400,44,1,14
4,Copper,7600,38,2,16
4,Gold,58000,58,4,11
4,Aluminum,9200,92,1,18
4,Copper,66000,44,5,8
4,Copper,7000,70,1,13
4,Aluminum,43000,43,4,9
4,Sandstone,270000,54,7,5
4,Copper,127500,85,5,20
4,Iron,84000,42,6,3
4,Aluminum,44000,22,6,20
4,Gold,156000,78,6,18
4,Iron,88500,59,5,4
4,Sandstone,7800,78,1,13
4,Aluminum,95000,95,4,2
4,Sandstone,15500,31,3,11
4,Aluminum,128000,64,6,4
4,Iron,139500,93,5,15
4,Iron,14000,7,6,9
4,Marble,44500,89,3,20
4,Sandstone,70000,35,6,18
4,Gold,6100,61,1,9
4,Aluminum,68000,34,6,2
4,Aluminum,13600,68,2,14
4,Copper,19600,98,2,11
4,Iron,7000,35,2,1
4,Copper,104000,52,6,6
4,Marble,29000,29,4,9
4,Aluminum,170000,85,6,20
4,Copper,12000,24,3,14
4,Sandstone,53000,53,4,10
4,Iron,2600,13,2,8
4,Gold,66000,44,5,3
4,Iron,55000,11,7,9
4,Iron,3000,6,3,16
4,Copper,130000,26,7,18
4,Sandstone,2300,23,1,11
4,Gold,82000,41,6,2
4,Sandstone,140000,28,7,3
4,Copper,94000,94,4,11
4,Sandstone,4200,21,2,19
4,Aluminum,6000,6,4,4
4,Iron,49500,33,5,9
4,Gold,48500,97,3,13
4,Sandstone,19200,96,2,18
4,Iron,225000,45,7,5
4,Iron,48000,96,3,17
4,Gold,2000,1,6,12
4,Aluminum,140000,70,6,6
4,Copper,28000,28,4,1
4,Sandstone,4300,43,1,13
4,Copper,3000,15,2,7
4,Gold,3600,36,1,4
4,Sandstone,24000,48,3,7
4,Gold,78000,78,4,13
4,Sandstone,8800,88,1,19
4,Iron,5700,57,1,14
4,Gold,91000,91,4,19
4,Gold,13500,27,3,1
4,Gold,240000,48,7,12
4,Iron,15000,75,2,13
4,Iron,49500,99,3,4
4,Copper,9500,95,1,4
4,Sandstone,176000,88,6,8
4,Gold,9400,47,2,13
4,Copper,135000,90,5,18
4,Iron,15800,79,2,6
4,Copper,3000,3,4,5
4,Sandstone,16000,80,2,12
4,Aluminum,23000,46,3,16
4,Copper,112500,75,5,17
4,Copper,60000,12,7,16
4,Aluminum,33000,66,3,19
4,Marble,77000,77,4,20
4,Copper,192000,96,6,7
4,Gold,44000,88,3,6
4,Iron,12400,62,2,4
4,Marble,78000,78,4,1
4,Marble,33000,22,5,12
4,Marble,174000,87,6,18
4,Aluminum,18000,18,4,19
4,Copper,355000,71,7,4
4,Aluminum,82000,41,6,16
4,Gold,27000,54,3,12
4,Iron,220000,44,7,14
4,Iron,400,4,1,15
4,Gold,23000,46,3,15
4,Sandstone,30000,60,3,13
4,Aluminum,5800,29,2,10
4,Gold,11000,55,2,6
4,Aluminum,4800,24,2,16
4,Marble,17500,35,3,17
4,Gold,14000,28,3,20
4,Marble,160000,32,7,11
4,Marble,18000,18,4,13
4,Gold,37500,25,5,1
4,Gold,84000,42,6,16
4,Gold,102000,68,5,3
4,Sandstone,13800,69,2,12
4,Gold,200000,100,6,5
4,Iron,140000,28,7,12
4,Aluminum,145000,29,7,19
4,Copper,78000,78,4,18
4,Marble,155000,31,7,14
4,Sandstone,36500,73,3,3
4,Marble,7000,35,2,14
4,Gold,12000,24,3,7
4,Copper,5500,55,1,11
4,Aluminum,63000,42,5,16
4,Aluminum,11800,59,2,15
4,Gold,9000,18,3,17
4,Copper,11000,55,2,4
4,Iron,150000,100,5,20
4,Marble,4800,24,2,19
4,Marble,3200,32,1,10
4,Marble,43500,29,5,16
4,Marble,4000,40,1,1
4,Aluminum,460000,92,7,10
4,Marble,36000,72,3,19
4,Aluminum,3000,3,4,19
4,Marble,15000,10,5,14
4,Gold,20000,4,7,3
4,Iron,23000,46,3,19
4,Aluminum,91000,91,4,19
4,Gold,10000,2,7,3
4,Sandstone,33000,22,5,2
4,Marble,10500,21,3,15
4,Aluminum,82500,55,5,20
4,Marble,1800,18,1,2
4,Sandstone,84000,84,4,8
4,Gold,365000,73,7,2
4,Aluminum,69000,46,5,10
4,Marble,435000,87,7,9
4,Marble,9200,92,1,14
4,Marble,31000,62,3,5
4,Gold,7000,70,1,5
4,Copper,7000,14,3,3
4,Gold,2000,10,2,7
4,Sandstone,260000,52,7,4
4,Gold,42000,28,5,8
4,Aluminum,8400,42,2,15
4,Sandstone,30000,15,6,16
4,Aluminum,330000,66,7,17
4,Aluminum,90000,60,5,17
4,Copper,490000,98,7,1
4,Sandstone,70000,14,7,4
4,Copper,21500,43,3,20
4,Aluminum,4500,3,5,10
4,Marble,70000,14,7,20
4,Aluminum,390000,78,7,7
4,Marble,158000,79,6,13
4,Sandstone,215000,43,7,15
4,Marble,7300,73,1,1
4,Marble,96000,48,6,8
4,Iron,48000,96,3,8
4,Copper,58000,58,4,14
4,Gold,81000,54,5,12
4,Gold,67000,67,4,12
4,Sandstone,66000,66,4,1
4,Gold,1300,13,1,11
4,Copper,24000,12,6,15
4,Iron,81000,54,5,5
4,Sandstone,9700,97,1,18
4,Gold,9600,48,2,14
4,Aluminum,190000,95,6,4
4,Copper,42000,21,6,20
4,Copper,7300,73,1,17
4,Copper,12000,6,6,12
4,Iron,42000,84,3,7
4,Iron,99000,66,5,19
4,Aluminum,121500,81,5,10
4,Copper,12500,25,3,8
4,Gold,16400,82,2,16
4,Sandstone,3000,6,3,18
4,Marble,62000,62,4,5
4,Sandstone,380000,76,7,14
4,Aluminum,158000,79,6,15
4,Iron,24000,16,5,9
4,Sandstone,93000,93,4,20
4,Copper,39000,39,4,8
4,Copper,285000,57,7,8
4,Marble,100000,100,4,20
4,Gold,41500,83,3,10
4,Aluminum,36000,18,6,5
4,Iron,6100,61,1,7
4,Aluminum,40500,81,3,14
4,Iron,110000,22,7,2
4,Marble,3000,15,2,12
4,Aluminum,28500,19,5,17
4,Copper,106000,53,6,9
4,Iron,102000,68,5,16
4,Aluminum,50000,25,6,12
4,Gold,445000,89,7,12
4,Aluminum,76000,38,6,16
4,Iron,9400,94,1,10
4,Marble,21000,14,5,16
4,Aluminum,46000,23,6,18
4,Marble,12200,61,2,11
4,Copper,6600,66,1,13
4,Copper,3400,34,1,14
4,Iron,134000,67,6,6
4,Aluminum,15600,78,2,6
4,Gold,84000,42,6,1
4,Marble,300,3,1,7
4,Iron,160000,32,7,3
4,Gold,43500,29,5,20
4,Sandstone,58000,58,4,18
4,Iron,10400,52,2,8
4,Sandstone,36000,24,5,16
4,Gold,123000,82,5,14
4,Gold,5500,55,1,17
4,Aluminum,5600,28,2,6
4,Marble,6500,13,3,7
4,Copper,50000,50,4,5
4,Copper,82000,82,4,5
4,Marble,10500,21,3,13
4,Sandstone,390000,78,7,9
4,Aluminum,35500,71,3,11
4,Sandstone,85000,85,4,3
4,Aluminum,91000,91,4,9
4,Iron,1200,12,1,9
4,Marble,7000,7,4,20
4,Gold,38000,76,3,6
4,Sandstone,9200,46,2,10
4,Copper,28000,14,6,20
4,Iron,6200,31,2,7
4,Marble,1500,3,3,1
