i,c16,i,i,i,i
2,Iron,15000,75,2,9
2,Copper,250000,50,7,11
2,Iron,54000,36,5,16
2,Aluminum,120000,80,5,3
2,Aluminum,8700,87,1,12
2,Marble,2300,23,1,7
2,Marble,9600,96,1,3
2,Iron,40000,40,4,7
2,Iron,121500,81,5,10
2,Iron,35000,7,7,3
2,Marble,3600,36,1,9
2,Sandstone,154000,77,6,2
2,Marble,19000,95,2,12
2,Aluminum,355000,71,7,20
2,Copper,1300,13,1,4
2,Aluminum,365000,73,7,11
2,Sandstone,162000,81,6,15
2,Sandstone,13200,66,2,4
2,Marble,26000,52,3,10
2,Aluminum,85500,57,5,12
2,Aluminum,7300,73,1,3
2,Copper,3800,38,1,12
2,Copper,73000,73,4,17
2,Aluminum,4300,43,1,20
2,Gold,23000,46,3,19
2,Aluminum,600,6,1,15
2,Marble,160000,32,7,5
2,Iron,7900,79,1,11
2,Copper,158000,79,6,17
2,Aluminum,66000,33,6,20
2,Sandstone,85000,17,7,1
2,Copper,18600,93,2,15
2,Marble,6500,65,1,10
2,Iron,112000,56,6,14
2,Sandstone,265000,53,7,2
2,Sandstone,30000,6,7,19
2,Gold,54000,27,6,3
2,Sandstone,430000,86,7,13
2,Gold,2800,28,1,18
2,Aluminum,180000,36,7,9
2,Iron,6700,67,1,10
2,Copper,18200,91,2,15
2,Sandstone,15000,10,5,19
2,Iron,28000,56,3,4
2,Iron,47500,95,3,17
2,Copper,2400,12,2,17
2,Aluminum,8000,8,4,15
2,Marble,5900,59,1,5
2,Marble,7000,7,4,5
2,Aluminum,34500,23,5,14
2,Copper,27000,54,3,1
2,Marble,1500,15,1,18
2,Iron,255000,51,7,2
2,Copper,10000,10,4,1
2,Iron,86000,43,6,10
2,Sandstone,2000,4,3,19
2,Copper,15000,30,3,8
2,Gold,16000,80,2,1
2,Marble,126000,63,6,10
2,Gold,124500,83,5,13
2,Marble,13500,27,3,10
2,Sandstone,114000,76,5,19
2,Gold,4600,46,1,15
2,Iron,13600,68,2,17
2,Marble,18800,94,2,4
2,Gold,20000,4,7,12
2,Marble,134000,67,6,17
2,Marble,114000,57,6,16
2,Aluminum,5100,51,1,1
2,Aluminum,11500,23,3,20
2,Gold,30000,60,3,18
2,Copper,14000,28,3,6
2,Iron,215000,43,7,18
2,Aluminum,60000,40,5,19
2,Copper,24500,49,3,12
2,Copper,2500,5,3,8
2,Aluminum,15000,15,4,6
2,Copper,45000,9,7,5
2,Marble,42000,21,6,1
2,Iron,5000,25,2,1
2,Gold,190000,38,7,2
2,Copper,78000,39,6,14
2,Marble,18000,90,2,17
2,Gold,118000,59,6,3
2,Marble,6800,68,1,10
2,Gold,4000,20,2,2
2,Marble,132000,88,5,15
2,Sandstone,110000,22,7,18
2,Sandstone,4100,41,1,1
2,Marble,117000,78,5,14
2,Gold,42000,28,5,7
2,Sandstone,38500,77,3,15
2,Marble,8800,44,2,8
2,Copper,80000,40,6,4
2,Iron,315000,63,7,6
2,Marble,16000,8,6,5
2,Copper,43000,86,3,19
2,Copper,2800,28,1,13
2,Copper,66000,66,4,10
2,Sandstone,38500,77,3,6
2,Sandstone,13000,13,4,2
2,Copper,385000,77,7,11
2,Sandstone,3400,34,1,18
2,Gold,10000,2,7,15
2,Iron,11000,55,2,2
2,Sandstone,65000,65,4,12
2,Sandstone,83000,83,4,2
2,Aluminum,5400,54,1,4
2,Copper,5100,51,1,7
2,Sandstone,2800,28,1,3
2,Marble,90000,60,5,7
2,Gold,97000,97,4,17
2,Marble,99000,66,5,12
2,Aluminum,5000,10,3,8
2,Marble,2000,2,4,9
2,Copper,3800,38,1,8
2,Gold,11800,59,2,8
2,Aluminum,6000,3,6,4
2,Copper,116000,58,6,10
2,Iron,70000,35,6,11
2,Iron,8600,86,1,7
2,Gold,56000,28,6,15
2,Iron,82000,82,4,17
2,Iron,3500,35,1,14
2,Gold,3200,16,2,18
2,Aluminum,12000,24,3,9
2,Aluminum,34000,68,3,3
2,Iron,2000,2,4,12
2,Gold,65000,65,4,18
2,Aluminum,2800,28,1,4
2,Sandstone,78000,39,6,10
2,Marble,9600,48,2,17
2,Sandstone,184000,92,6,11
2,Gold,93000,93,4,12
2,Iron,9100,91,1,8
2,Aluminum,138000,92,5,12
2,Sandstone,72000,72,4,9
2,Marble,140000,28,7,8
2,Aluminum,2300,23,1,15
2,Copper,132000,88,5,14
2,Marble,46000,23,6,19
2,Iron,116000,58,6,2
2,Iron,6500,13,3,12
2,Gold,74000,37,6,5
2,Iron,48000,32,5,14
3,Marble,23000,23,4,13
3,Copper,9000,6,5,6
3,Copper,145500,97,5,9
3,Marble,9200,46,2,2
3,Aluminum,138000,92,5,14
3,Marble,65000,13,7,10
3,Aluminum,405000,81,7,1
3,Marble,147000,98,5,8
3,Iron,3500,35,1,1
3,Gold,155000,31,7,13
3,Sandstone,85500,57,5,16
3,Sandstone,8800,88,1,9
3,Sandstone,3200,32,1,1
3,Aluminum,10500,7,5,18
3,Aluminum,11000,22,3,6
3,Iron,1400,7,2,6
3,Sandstone,28000,14,6,15
3,Aluminum,7600,38,2,10
3,Sandstone,112000,56,6,5
3,Aluminum,7800,78,1,6
3,Marble,106500,71,5,9
3,Aluminum,35500,71,3,8
3,Sandstone,27500,55,3,19
3,Iron,16800,84,2,19
3,Copper,9000,90,1,12
3,Gold,145000,29,7,5
3,Sandstone,135000,90,5,13
3,Copper,3000,3,4,2
3,Gold,7100,71,1,18
3,Marble,144000,72,6,3
3,Iron,500,5,1,2
3,Marble,9000,45,2,6
3,Aluminum,2200,22,1,6
3,Sandstone,16600,83,2,8
3,Copper,54000,54,4,15
3,Marble,110000,22,7,14
3,Sandstone,435000,87,7,20
3,Copper,6500,65,1,18
3,Copper,32000,32,4,19
3,Marble,200000,40,7,18
3,Copper,90000,45,6,10
3,Gold,2500,5,3,15
3,Aluminum,145000,29,7,17
3,Gold,44000,88,3,15
3,Marble,12000,6,6,13
3,Aluminum,195000,39,7,1
3,Sandstone,5000,1,7,17
3,Gold,94500,63,5,8
3,Marble,24000,24,4,1
3,Gold,1100,11,1,9
3,Aluminum,5400,54,1,2
3,Gold,42500,85,3,6
3,Iron,8200,82,1,4
3,Copper,42000,42,4,17
3,Gold,40000,8,7,1
3,Aluminum,21000,42,3,16
3,Aluminum,32000,16,6,14
3,Iron,3200,16,2,12
3,Iron,4900,49,1,19
3,Sandstone,18000,90,2,4
3,Gold,29500,59,3,15
3,Aluminum,18000,18,4,3
3,Iron,12500,25,3,15
3,Copper,135000,90,5,2
3,Gold,68000,68,4,11
3,Marble,8200,41,2,9
3,Iron,47000,47,4,19
3,Aluminum,134000,67,6,3
3,Marble,62000,62,4,16
3,Sandstone,109500,73,5,2
3,Sandstone,290000,58,7,16
3,Iron,23000,23,4,6
3,Marble,114000,76,5,7
3,Aluminum,7200,72,1,12
3,Sandstone,58000,29,6,12
3,Sandstone,42000,84,3,2
3,Marble,245000,49,7,8
3,Sandstone,30000,20,5,2
3,Aluminum,15400,77,2,12
3,Copper,50000,50,4,14
3,Iron,32000,32,4,7
3,Sandstone,420000,84,7,11
3,Aluminum,200,1,2,7
3,Sandstone,1400,7,2,5
3,Gold,30500,61,3,17
3,Gold,122000,61,6,17
3,Copper,78000,39,6,19
3,Iron,35000,7,7,15
3,Gold,192000,96,6,15
3,Copper,34500,69,3,18
3,Gold,42500,85,3,5
3,Marble,7400,37,2,11
3,Sandstone,5500,11,3,7
3,Gold,72000,72,4,15
3,Iron,210000,42,7,12
3,Iron,52000,52,4,5
3,Iron,400,2,2,19
3,Sandstone,39500,79,3,20
3,Copper,18000,18,4,3
3,Gold,124500,83,5,5
3,Gold,18500,37,3,15
3,Sandstone,28500,57,3,3
3,Gold,4500,3,5,9
3,Sandstone,42500,85,3,5
3,Copper,76500,51,5,18
3,Copper,44000,88,3,3
3,Iron,150000,100,5,16
3,Marble,68000,34,6,8
3,Iron,102000,51,6,18
3,Sandstone,43000,86,3,10
3,Sandstone,29500,59,3,8
3,Sandstone,12200,61,2,13
3,Marble,320000,64,7,15
3,Gold,9200,92,1,12
3,Copper,20500,41,3,18
3,Sandstone,94000,94,4,6
3,Aluminum,18000,36,3,8
3,Gold,5600,56,1,1
3,Gold,145500,97,5,16
3,Iron,40500,81,3,2
3,Marble,10000,5,6,16
3,Aluminum,20000,100,2,13
3,Iron,164000,82,6,11
3,Marble,35000,70,3,18
3,Aluminum,19200,96,2,6
3,Copper,15000,15,4,6
3,Copper,10000,5,6,2
3,Sandstone,78000,39,6,15
3,Gold,20000,100,2,3
3,Iron,64000,32,6,18
3,Iron,4200,42,1,15
3,Copper,128000,64,6,17
3,Marble,136000,68,6,11
3,Gold,120000,24,7,7
3,Copper,42000,42,4,18
3,Marble,84000,42,6,5
3,Iron,109500,73,5,16
3,Marble,5000,50,1,14
3,Sandstone,13400,67,2,8
3,Sandstone,7700,77,1,19
3,Aluminum,72000,36,6,9
3,Marble,100500,67,5,13
3,Sandstone,4700,47,1,9
3,Copper,23000,46,3,6
3,Copper,86000,86,4,7
3,Iron,3000,15,2,12
3,Iron,68000,34,6,16
3,Gold,22000,44,3,14
3,Marble,10500,21,3,7
3,Gold,15000,10,5,7
3,Iron,65000,65,4,15
3,Iron,174000,87,6,20
3,Gold,75000,15,7,12
3,Marble,46000,23,6,4
3,Iron,22000,44,3,4
3,Copper,13000,65,2,19
3,Copper,39500,79,3,11
3,Gold,108000,54,6,11
3,Iron,30000,15,6,5
3,Marble,32000,16,6,14
3,Sandstone,82500,55,5,12
3,Marble,166000,83,6,10
3,Copper,210000,42,7,20
3,Marble,9000,9,4,16
3,Copper,9000,6,5,9
3,Copper,154000,77,6,18
3,Iron,7400,37,2,4
3,Sandstone,7400,74,1,20
3,Sandstone,220000,44,7,18
3,Marble,32000,16,6,6
3,Iron,16800,84,2,13
3,Marble,36000,24,5,10
3,Copper,4400,44,1,17
3,Aluminum,2000,10,2,12
3,Sandstone,50000,10,7,19
3,Marble,69000,46,5,20
3,Gold,225000,45,7,5
3,Gold,50000,100,3,4
3,Copper,142500,95,5,19
3,Gold,7200,72,1,2
3,Iron,14500,29,3,20
3,Iron,5200,52,1,5
3,Marble,140000,28,7,2
3,Aluminum,26000,52,3,11
3,Marble,116000,58,6,7
3,Sandstone,64500,43,5,14
3,Copper,17000,34,3,10
3,Marble,36000,72,3,18
3,Gold,17400,87,2,9
3,Marble,2000,4,3,4
3,Aluminum,7400,37,2,9
3,Aluminum,39500,79,3,15
3,Aluminum,132000,66,6,7
3,Iron,9400,94,1,2
3,Marble,136000,68,6,10
3,Aluminum,156000,78,6,19
3,Gold,20500,41,3,10
3,Copper,6700,67,1,16
3,Copper,26000,26,4,18
3,Sandstone,59000,59,4,19
3,Marble,7000,70,1,13
3,Marble,37500,75,3,17
3,Copper,310000,62,7,17
3,Iron,111000,74,5,17
3,Iron,2000,1,6,12
3,Gold,38000,76,3,2
3,Iron,156000,78,6,13
3,Gold,31500,63,3,16
3,Gold,88000,44,6,12
3,Aluminum,11000,22,3,7
3,Aluminum,56000,28,6,16
3,Iron,3400,17,2,8
3,Iron,1500,15,1,17
3,Sandstone,5400,27,2,18
3,Copper,6300,63,1,7
3,Marble,8500,17,3,19
3,Aluminum,17800,89,2,7
3,Iron,365000,73,7,9
3,Copper,4600,46,1,6
3,Copper,7300,73,1,7
3,Sandstone,66000,33,6,7
3,Iron,144000,72,6,20
3,Iron,30000,30,4,17
3,Iron,58500,39,5,19
3,Marble,37000,37,4,6
3,Aluminum,56000,28,6,14
3,Gold,410000,82,7,18
3,Iron,69000,69,4,10
3,Gold,16800,84,2,16
3,Gold,455000,91,7,2
3,Sandstone,8600,86,1,8
3,Aluminum,19500,39,3,3
3,Iron,9400,47,2,3
3,Sandstone,126000,63,6,1
3,Copper,330000,66,7,11
3,Aluminum,52500,35,5,7
3,Copper,166000,83,6,2
3,Aluminum,45500,91,3,4
3,Marble,12200,61,2,3
3,Copper,9000,9,4,11
3,Iron,2700,27,1,4
3,Sandstone,390000,78,7,10
3,Gold,51000,51,4,7
3,Iron,6000,3,6,15
3,Marble,58000,58,4,16
3,Aluminum,44000,44,4,7
3,Marble,60000,30,6,12
3,Sandstone,176000,88,6,6
3,Gold,2900,29,1,18
3,Iron,39000,78,3,18
3,Aluminum,21500,43,3,10
3,Copper,28000,56,3,18
3,Iron,165000,33,7,20
3,Aluminum,400,4,1,20
3,Aluminum,69000,69,4,5
3,Gold,106000,53,6,9
3,Sandstone,92000,92,4,6
3,Copper,9800,49,2,17
3,Iron,405000,81,7,15
3,Copper,100,1,1,4
3,Iron,18200,91,2,2
3,Iron,15000,15,4,18
3,Aluminum,18500,37,3,19
3,Sandstone,98000,98,4,2
3,Iron,10600,53,2,10
3,Iron,18000,18,4,13
3,Sandstone,225000,45,7,7
3,Iron,2000,1,6,8
3,Iron,6900,69,1,9
3,Aluminum,2000,1,6,1
3,Gold,121500,81,5,6
3,Copper,12000,8,5,6
3,Marble,12800,64,2,13
3,Iron,29000,29,4,17
3,Copper,102000,51,6,8
3,Aluminum,4900,49,1,17
3,Aluminum,8600,86,1,16
3,Aluminum,380000,76,7,7
3,Aluminum,178000,89,6,13
3,Iron,165000,33,7,13
3,Iron,95000,19,7,8
3,Gold,12000,12,4,17
3,Iron,100000,50,6,15
3,Iron,5300,53,1,19
3,Marble,84000,42,6,8
3,Iron,18600,93,2,20
3,Gold,7500,15,3,16
3,Sandstone,7000,70,1,19
3,Copper,15000,75,2,2
3,Gold,5400,54,1,6
3,Copper,39000,39,4,10
3,Gold,158000,79,6,17
3,Aluminum,75000,15,7,20
3,Gold,27500,55,3,11
3,Iron,5600,28,2,3
3,Gold,5100,51,1,12
3,Copper,11500,23,3,16
3,Copper,120000,60,6,1
3,Sandstone,188000,94,6,7
3,Marble,415000,83,7,13
3,Iron,10400,52,2,11
3,Aluminum,4200,42,1,11
3,Sandstone,7800,39,2,12
3,Aluminum,200,2,1,13
3,Sandstone,166000,83,6,19
3,Aluminum,34000,17,6,18
3,Marble,40000,80,3,11
3,Aluminum,11200,56,2,6
3,Copper,9400,47,2,12
3,Gold,120000,80,5,2
3,Gold,4000,2,6,18
3,Copper,72000,72,4,16
3,Marble,9000,6,5,3
3,Marble,12000,8,5,11
3,Iron,295000,59,7,14
3,Gold,18000,12,5,11
3,Iron,12000,6,6,20
3,Gold,17800,89,2,4
3,Iron,9000,6,5,13
3,Aluminum,41500,83,3,4
3,Aluminum,14000,14,4,11
3,Marble,133500,89,5,10
3,Gold,48000,48,4,12
3,Aluminum,4900,49,1,16
3,Gold,57000,57,4,7
3,Aluminum,8000,16,3,17
3,Sandstone,1100,11,1,4
3,Iron,19200,96,2,11
3,Copper,20000,100,2,20
3,Aluminum,12800,64,2,15
3,Marble,180000,90,6,9
3,Aluminum,166000,83,6,7
3,Sandstone,52500,35,5,2
3,Aluminum,100000,50,6,13
3,Gold,54000,54,4,6
3,Aluminum,35000,35,4,3
3,Gold,315000,63,7,5
3,Gold,92000,92,4,11
3,Copper,13800,69,2,20
3,Aluminum,106000,53,6,11
3,Copper,2800,28,1,9
3,Marble,130000,65,6,4
3,Aluminum,29000,58,3,15
3,Gold,280000,56,7,4
3,Gold,290000,58,7,10
3,Gold,4000,2,6,5
3,Copper,4900,49,1,20
3,Sandstone,9400,47,2,3
3,Marble,5000,50,1,7
3,Sandstone,6500,65,1,17
3,Marble,116000,58,6,8
3,Gold,11000,11,4,1
3,Copper,87000,87,4,18
3,Aluminum,16000,32,3,17
3,Aluminum,1000,10,1,20
3,Marble,2000,20,1,20
3,Sandstone,345000,69,7,5
3,Iron,410000,82,7,4
3,Copper,21500,43,3,13
3,Sandstone,11000,22,3,5
3,Gold,65000,65,4,9
3,Aluminum,5700,57,1,16
3,Copper,76000,38,6,20
3,Iron,5300,53,1,2
3,Marble,96000,96,4,17
3,Iron,8900,89,1,20
3,Copper,25000,25,4,15
3,Sandstone,75000,50,5,13
3,Iron,2800,14,2,13
3,Marble,66000,44,5,8
3,Marble,26500,53,3,1
3,Iron,5000,50,1,13
3,Copper,3600,18,2,2
3,Aluminum,405000,81,7,3
3,Iron,54000,27,6,17
3,Aluminum,8700,87,1,17
3,Iron,90000,90,4,2
3,Marble,2000,10,2,16
3,Marble,19400,97,2,14
3,Iron,5700,57,1,4
3,Iron,104000,52,6,2
3,Marble,8700,87,1,19
3,Marble,31500,21,5,14
3,Iron,800,8,1,13
3,Gold,5000,5,4,11
3,Sandstone,44500,89,3,14
3,Sandstone,11500,23,3,3
3,Marble,85000,85,4,15
3,Gold,55000,11,7,8
3,Copper,3000,30,1,2
3,Marble,7200,72,1,7
3,Gold,9400,94,1,5
3,Sandstone,39000,26,5,3
3,Iron,34000,17,6,19
3,Gold,64500,43,5,10
3,Marble,9200,46,2,1
3,Marble,135000,90,5,13
3,Marble,10000,100,1,4
3,Marble,50000,50,4,12
3,Iron,37500,25,5,2
3,Marble,7000,7,4,13
3,Copper,7500,15,3,18
3,Gold,103500,69,5,12
3,Iron,6000,60,1,8
3,Iron,4600,23,2,1
3,Aluminum,138000,92,5,6
3,Aluminum,340000,68,7,18
3,Iron,79500,53,5,19
3,Gold,24000,16,5,9
3,Gold,49000,49,4,10
3,Gold,1500,15,1,2
3,Copper,92000,92,4,12
3,Iron,8100,81,1,15
3,Iron,49500,99,3,5
3,Marble,23000,46,3,7
3,Iron,345000,69,7,3
3,Aluminum,74000,74,4,12
3,Copper,37500,25,5,18
3,Sandstone,102000,68,5,11
3,Aluminum,73500,49,5,17
3,Marble,6700,67,1,1
3,Gold,35000,7,7,8
3,Marble,1000,1,4,11
3,Iron,39000,39,4,11
3,Iron,103500,69,5,5
3,Copper,142500,95,5,13
3,Sandstone,4300,43,1,9
3,Marble,19800,99,2,7
3,Marble,148500,99,5,9
3,Iron,21000,21,4,17
3,Iron,1000,10,1,17
3,Aluminum,121500,81,5,16
3,Aluminum,185000,37,7,17
3,Copper,33000,22,5,20
3,Aluminum,96000,48,6,12
3,Aluminum,26000,13,6,18
3,Aluminum,1100,11,1,4
3,Marble,8200,82,1,7
3,Copper,15600,78,2,1
3,Gold,105000,21,7,16
3,Marble,118500,79,5,6
3,Gold,355000,71,7,5
3,Gold,7400,74,1,5
3,Sandstone,5200,52,1,13
3,Iron,11000,22,3,3
3,Iron,270000,54,7,10
3,Aluminum,500000,100,7,13
3,Marble,29000,58,3,12
3,Copper,92000,46,6,17
3,Iron,600,3,2,1
3,Sandstone,141000,94,5,20
3,Gold,480000,96,7,1
3,Marble,9200,92,1,9
3,Aluminum,140000,70,6,3
3,Copper,111000,74,5,3
3,Sandstone,10000,5,6,1
3,Sandstone,5400,54,1,14
3,Copper,170000,34,7,7
3,Marble,67000,67,4,4
3,Gold,185000,37,7,14
3,Gold,4700,47,1,14
3,Marble,8800,44,2,6
3,Gold,31000,31,4,15
3,Iron,73000,73,4,14
3,Marble,78000,39,6,13
3,Sandstone,19500,39,3,5
3,Gold,46000,23,6,20
3,Aluminum,21000,42,3,8
3,Aluminum,94000,47,6,10
3,Sandstone,96000,96,4,7
3,Gold,87000,58,5,13
3,Aluminum,17000,17,4,13
3,Aluminum,42000,84,3,20
3,Aluminum,220000,44,7,2
3,Iron,6600,33,2,4
3,Gold,138000,92,5,12
3,Copper,16000,8,6,7
3,Aluminum,5500,11,3,17
3,Sandstone,17000,17,4,7
3,Aluminum,87000,58,5,15
3,Marble,114000,76,5,12
3,Iron,27000,27,4,4
3,Copper,390000,78,7,10
3,Iron,35500,71,3,1
3,Aluminum,47000,94,3,2
3,Aluminum,310000,62,7,19
3,Marble,96000,96,4,19
3,Marble,90000,90,4,15
3,Copper,84000,84,4,10
3,Copper,114000,57,6,8
3,Marble,26000,52,3,5
3,Marble,13500,27,3,6
3,Sandstone,46500,93,3,12
3,Copper,14000,70,2,6
3,Aluminum,46500,93,3,18
3,Iron,39000,78,3,16
3,Aluminum,4000,8,3,18
3,Gold,102000,51,6,17
3,Aluminum,38000,76,3,8
3,Sandstone,16000,80,2,16
3,Marble,106500,71,5,9
3,Gold,17200,86,2,14
3,Aluminum,9900,99,1,19
3,Gold,56000,56,4,10
3,Iron,2400,24,1,9
3,Copper,5800,58,1,17
3,Gold,2900,29,1,16
3,Gold,3800,38,1,10
3,Copper,147000,98,5,13
3,Iron,38000,76,3,5
3,Iron,48000,32,5,15
3,Copper,184000,92,6,16
3,Marble,80000,80,4,2
3,Marble,9400,94,1,5
3,Aluminum,96000,64,5,19
3,Marble,190000,38,7,12
3,Sandstone,9600,48,2,6
3,Marble,220000,44,7,8
3,Sandstone,175000,35,7,2
3,Marble,84000,84,4,16
3,Copper,164000,82,6,19
3,Sandstone,9900,99,1,12
3,Gold,2600,26,1,14
3,Sandstone,42000,21,6,14
3,Aluminum,29500,59,3,9
3,Gold,99000,66,5,8
3,Iron,100000,50,6,12
3,Sandstone,59000,59,4,12
3,Marble,2300,23,1,7
3,Sandstone,195000,39,7,7
3,Copper,65000,65,4,1
3,Aluminum,1500,1,5,17
3,Gold,196000,98,6,9
3,Aluminum,3000,3,4,1
3,Sandstone,60000,12,7,7
3,Iron,164000,82,6,4
3,Copper,76500,51,5,17
3,Iron,39000,39,4,2
3,Gold,40500,27,5,11
3,Iron,8000,80,1,10
3,Gold,13400,67,2,20
3,Sandstone,210000,42,7,7
3,Sandstone,133500,89,5,16
3,Iron,3000,15,2,13
3,Iron,2800,28,1,20
3,Aluminum,44000,44,4,5
3,Iron,96000,48,6,1
4,Gold,6200,31,2,10
4,Marble,93000,93,4,12
4,Aluminum,141000,94,5,19
4,Iron,60000,60,4,1
4,Copper,18000,18,4,13
4,Iron,93000,62,5,11
4,Sandstone,132000,66,6,11
4,Gold,17800,89,2,19
4,Gold,380000,76,7,8
4,Sandstone,128000,64,6,18
4,Gold,68000,34,6,15
4,Gold,20000,100,2,11
4,Iron,7400,37,2,13
4,Gold,465000,93,7,17
4,Sandstone,6100,61,1,11
4,Copper,96000,48,6,14
4,Iron,39000,39,4,10
4,Aluminum,4000,4,4,9
4,Iron,3700,37,1,6
4,Iron,16000,80,2,17
4,Iron,385000,77,7,2
4,Gold,100000,100,4,10
4,Aluminum,4800,48,1,15
4,Marble,37500,25,5,9
4,Sandstone,83000,83,4,9
4,Gold,25000,5,7,15
4,Copper,40500,81,3,12
4,Marble,8900,89,1,3
4,Iron,38000,38,4,14
4,Sandstone,10500,21,3,5
4,Aluminum,16000,8,6,9
4,Copper,146000,73,6,3
4,Aluminum,3400,34,1,19
4,Gold,88500,59,5,17
4,Aluminum,64000,32,6,6
4,Copper,4700,47,1,15
4,Marble,76500,51,5,15
4,Copper,370000,74,7,18
4,Marble,7100,71,1,18
4,Aluminum,34000,17,6,20
4,Iron,16000,80,2,19
4,Gold,20000,4,7,7
4,Aluminum,4500,3,5,3
4,Marble,112500,75,5,3
4,Iron,112500,75,5,10
4,Marble,121500,81,5,18
4,Iron,84000,42,6,3
4,Gold,18000,12,5,17
4,Copper,41500,83,3,3
4,Iron,35000,35,4,8
4,Gold,136000,68,6,20
4,Aluminum,9100,91,1,14
4,Marble,125000,25,7,12
4,Sandstone,1900,19,1,18
4,Iron,7800,39,2,17
4,Marble,2000,1,6,13
4,Aluminum,74000,74,4,16
4,Sandstone,58000,29,6,18
4,Marble,800,8,1,20
4,Marble,13000,26,3,2
4,Sandstone,49000,49,4,6
4,Sandstone,70000,70,4,20
4,Sandstone,495000,99,7,2
4,Marble,345000,69,7,2
4,Iron,20000,20,4,16
4,Sandstone,435000,87,7,10
4,Gold,6500,13,3,10
4,Copper,30000,15,6,11
4,Marble,115000,23,7,3
4,Marble,6400,32,2,7
4,Iron,36000,72,3,17
4,Copper,48000,24,6,12
4,Marble,130000,26,7,1
4,Aluminum,36000,36,4,18
4,Iron,44000,88,3,9
4,Iron,1700,17,1,19
4,Gold,48500,97,3,6
4,Aluminum,4000,20,2,2
4,Copper,20000,20,4,12
4,Sandstone,14600,73,2,3
4,Marble,4600,23,2,16
4,Gold,61000,61,4,7
4,Marble,12200,61,2,1
4,Aluminum,47000,47,4,2
4,Gold,13000,13,4,12
4,Iron,2400,12,2,1
4,Aluminum,70000,14,7,9
4,Iron,61000,61,4,19
4,Gold,4500,9,3,4
4,Iron,8200,41,2,4
4,Iron,4900,49,1,19
4,Marble,12200,61,2,3
4,Copper,700,7,1,3
4,Copper,32000,16,6,15
4,Aluminum,23500,47,3,15
4,Sandstone,38000,19,6,3
4,Sandstone,28500,57,3,3
4,Copper,96000,64,5,9
4,Sandstone,130500,87,5,12
4,Copper,400,4,1,2
4,Copper,40000,40,4,8
4,Gold,20000,20,4,5
4,Gold,48000,32,5,11
4,Marble,62000,62,4,11
4,Gold,124000,62,6,13
4,Aluminum,300000,60,7,9
4,Iron,43000,86,3,17
4,Aluminum,45000,30,5,9
4,Marble,250000,50,7,6
4,Gold,54000,27,6,14
4,Marble,8500,17,3,9
4,Gold,6200,31,2,1
4,Iron,20000,10,6,4
4,Sandstone,480000,96,7,14
4,Sandstone,34000,34,4,10
4,Sandstone,800,8,1,13
4,Aluminum,210000,42,7,20
4,Copper,5000,1,7,16
4,Sandstone,89000,89,4,18
4,Sandstone,21000,21,4,11
4,Copper,40500,81,3,11
4,Marble,29500,59,3,4
4,Iron,2500,25,1,19
4,Sandstone,315000,63,7,18
4,Sandstone,32000,32,4,4
4,Sandstone,9600,96,1,20
4,Marble,9500,19,3,13
4,Copper,90000,60,5,15
4,Sandstone,109500,73,5,9
4,Copper,325000,65,7,9
4,Gold,61500,41,5,16
4,Marble,3500,35,1,6
4,Gold,345000,69,7,7
4,Copper,84000,42,6,3
4,Marble,78000,78,4,4
4,Aluminum,20500,41,3,10
4,Sandstone,145000,29,7,20
4,Copper,46000,46,4,3
4,Sandstone,104000,52,6,6
4,Marble,79000,79,4,4
4,Copper,29000,58,3,14
4,Aluminum,47000,94,3,17
4,Aluminum,14600,73,2,9
4,Sandstone,140000,70,6,13
4,Gold,25500,51,3,20
4,Aluminum,95000,19,7,3
4,Iron,17400,87,2,15
4,Sandstone,129000,86,5,16
4,Gold,6600,66,1,12
4,Iron,2000,1,6,1
4,Aluminum,180000,90,6,16
4,Marble,54000,36,5,2
4,Copper,46000,46,4,12
4,Aluminum,98000,98,4,18
4,Copper,30000,20,5,19
4,Iron,145000,29,7,5
4,Iron,200,1,2,3
4,Gold,9700,97,1,2
4,Iron,6000,3,6,20
4,Marble,22500,15,5,1
4,Gold,16600,83,2,18
4,Aluminum,35000,35,4,11
4,Marble,355000,71,7,12
4,Marble,19400,97,2,10
4,Gold,46500,31,5,4
4,Gold,142500,95,5,3
4,Sandstone,41000,82,3,15
4,Gold,8200,82,1,17
4,Gold,8900,89,1,18
4,Copper,9600,48,2,4
4,Iron,40500,81,3,10
4,Iron,24000,24,4,6
4,Iron,76500,51,5,11
4,Copper,2400,24,1,20
4,Sandstone,10000,50,2,16
4,Marble,8000,4,6,6
4,Gold,42000,21,6,8
4,Marble,8000,40,2,6
4,Copper,184000,92,6,20
4,Gold,1800,18,1,12
4,Gold,84000,84,4,18
4,Aluminum,325000,65,7,19
4,Aluminum,7600,76,1,11
4,Sandstone,7000,70,1,4
4,Copper,42500,85,3,15
4,Sandstone,73000,73,4,20
4,Aluminum,5000,25,2,17
4,Marble,7400,37,2,13
4,Sandstone,800,8,1,12
4,Sandstone,13200,66,2,8
4,Sandstone,6900,69,1,9
4,Gold,180000,90,6,11
4,Iron,43500,87,3,13
4,Aluminum,500,1,3,2
4,Copper,9600,96,1,5
4,Sandstone,43000,43,4,7
4,Gold,26000,26,4,19
4,Sandstone,215000,43,7,9
4,Copper,26000,13,6,7
4,Marble,6800,34,2,2
4,Sandstone,158000,79,6,5
4,Aluminum,10500,21,3,7
4,Copper,10500,7,5,1
